Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
305,2659,2659.000,5553,20532,42886,45189,67142,79208,102311,135984,186953
306,2680,2680.000,5384,20527,25861,44721,65939,80134,98411,135157,228786
307,2559,2559.000,5563,20474,44181,46905,68113,83912,119926,143015,247511
308,2684,2684.000,5515,20120,41698,44600,67150,79223,95037,133165,179124
309,2620,2620.000,5509,20141,44072,45836,67444,81854,113656,136536,181187
310,2619,2619.000,5509,20913,37913,45773,67365,80732,108360,141122,198638
311,2622,2622.000,5635,20260,30921,45670,67083,81530,116372,142890,211929
312,2633,2633.000,5581,20274,45812,45883,66780,80381,113637,138925,200205
313,2651,2651.000,5345,20128,43384,45235,67121,81215,107874,135173,174688
314,2595,2595.000,5567,20123,43195,46099,66930,82921,120098,144658,233472
315,2729,2729.000,5403,20145,28520,44250,65869,80261,101455,133017,194898
316,2667,2667.000,5508,20194,25099,44727,65993,80305,103217,136324,209147
317,2576,2576.000,5469,20009,44880,46633,67092,82789,116737,138676,226701
318,2688,2688.000,5532,20060,43305,44773,65984,79465,97964,135429,206669
319,2756,2756.000,5525,20001,24583,43407,64997,78868,89666,136264,181692
320,2734,2734.000,5485,20285,40757,43855,64665,78129,89735,137420,205983
321,2616,2616.000,5478,21032,43568,45882,67719,81453,109062,136079,199418
322,2641,2641.000,5449,20811,30098,45310,65685,81641,113835,137080,206396
323,2633,2633.000,5464,20878,27671,45917,67734,82569,113348,138481,188341
324,2638,2638.000,5458,20891,44784,45423,66058,80665,102469,136364,208899
325,2604,2604.000,5527,20349,43946,45970,66416,81501,117566,145912,200617
326,2616,2616.000,5478,20362,45210,45716,67363,80133,111681,135501,185941
327,2702,2702.000,5483,20114,34415,44541,65710,79996,111453,138914,202888
328,2680,2680.000,5456,20143,42165,44719,66805,80037,101641,137109,158150
329,2624,2624.000,5387,20082,29820,45687,67348,82625,116227,140063,204591
330,2677,2677.000,5591,20119,25087,44841,66395,79555,111607,138241,215366
331,2680,2680.000,5466,20466,24835,44622,66013,80519,113877,136543,203873
332,2712,2712.000,5494,20118,25015,44577,66010,80113,108868,137824,197198
333,2671,2671.000,5508,20408,31137,44889,67478,81024,100291,134686,177536
334,2715,2715.000,5432,20465,26249,44232,65837,80275,98372,134776,191355
