Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
261,2289,2289.000,989,35087,46128,53404,61448,105821,129423,170715,213708
262,2499,2499.000,958,33888,45843,47313,61940,77971,87631,96893,189003
263,2095,2095.000,930,30911,47337,56490,68754,125603,136539,166038,189715
264,2543,2543.000,1010,31937,42723,51089,54717,116974,136813,157282,191444
265,2309,2309.000,871,31646,47296,49876,60324,81396,103528,162969,223704
266,2285,2285.000,1139,33806,41944,52190,53724,117285,136384,187874,221002
267,2528,2528.000,1106,32782,42292,46527,56321,75800,110696,126078,152999
268,2192,2192.000,979,30520,40361,55069,54814,126797,187901,205380,246337
269,2526,2526.000,1081,31421,41651,50072,55764,95018,129574,180637,249150
270,2070,2070.000,1054,31436,43727,54022,54701,130684,178101,212753,272731
271,2379,2379.000,1083,33467,44027,51553,55918,104590,145293,184266,245620
272,2408,2408.000,1163,31625,40524,51295,52781,110555,160440,202613,230643
273,2158,2158.000,947,31284,42146,52479,55561,126476,139670,177726,237862
274,2342,2342.000,933,31204,42025,56482,58105,138870,177601,200700,227270
275,2229,2229.000,1151,32236,42738,49786,54936,106135,132061,158039,193947
276,2341,2341.000,908,29380,44025,51146,63233,100464,134938,154088,195696
277,2587,2587.000,1063,32530,41302,46091,54458,68265,92834,152263,160227
278,1957,1957.000,963,32512,43892,60801,59922,150711,170860,208551,224078
279,2453,2453.000,1179,33061,44250,52963,59445,115658,132111,193660,207513
280,2146,2146.000,856,32934,41387,51158,57352,97790,130865,185847,208845
281,2558,2558.000,941,32150,40285,47048,53923,76087,109449,170475,203220
282,2429,2429.000,972,31076,39572,48967,52946,103070,134761,169347,192181
283,2586,2586.000,948,30115,39477,49107,54250,110806,135340,164281,208736
284,2428,2428.000,1118,33069,39742,47046,53302,81046,123076,152360,169969
285,2155,2155.000,1017,33869,42571,54999,55528,127433,146264,186140,211351
286,2659,2659.000,1186,28697,39225,48805,52118,112063,136422,187089,213735
287,2117,2117.000,1046,31995,43907,52615,56483,114019,143076,169483,189483
288,2197,2197.000,1020,34012,45222,54283,57879,127464,141418,193728,213906
289,2565,2565.000,1087,32558,40557,47071,52890,89597,116537,156727,196154
290,2204,2204.000,1182,33798,44663,54260,54121,123444,153361,188282,207611
291,2458,2458.000,942,32725,40652,49452,51598,84576,144406,171609,221099
292,2134,2134.000,1056,34736,45572,55173,60058,123424,133876,160565,189779
293,2317,2317.000,1002,35496,48602,57668,60975,133639,157098,189879,230632
294,1919,1919.000,1132,32899,40917,55696,52087,134364,190071,217802,234991
295,2444,2444.000,1020,31551,41858,51527,59437,102339,132674,192776,235542
296,2409,2409.000,1238,27970,39608,47746,52421,80755,156162,194156,222636
297,2075,2075.000,993,33402,44572,57945,61764,130159,162280,199790,251574
298,2615,2615.000,1060,28938,38844,45654,53520,75725,109660,176709,236607
299,2263,2263.000,946,33576,43835,52520,61053,108695,126419,157402,199178
300,2659,2659.000,1048,32247,40853,46323,54845,84647,100896,149967,210859
301,2065,2065.000,958,30913,40544,57356,48963,153796,197406,218070,269992
302,2231,2231.000,995,32585,44179,56514,55884,129814,174913,207589,290099
303,2361,2361.000,895,31776,40882,48006,53540,89614,126594,158157,191020
304,2200,2200.000,965,32635,42998,54916,64609,123644,134850,184620,198933
305,2514,2514.000,953,33238,40120,46948,52765,79339,122507,170207,231984
306,2284,2284.000,1100,30017,39296,52743,52704,132316,148169,184822,208619
307,2477,2477.000,989,30734,40575,50272,56354,100285,156618,178260,244906
308,2577,2577.000,859,31978,41055,44298,53501,71297,99463,124069,217217
309,2396,2396.000,1126,31855,41701,52995,59117,111397,143855,172768,377950
310,2183,2183.000,992,35184,47495,52854,67147,96043,115429,130351,149800
311,2307,2307.000,1021,31278,41011,51919,52913,124248,143371,160661,192681
312,2556,2556.000,947,29430,40271,46587,53637,71584,125743,172161,208730
313,2318,2318.000,1169,31768,42572,52061,57186,118861,138824,157904,198001
314,2381,2381.000,1053,31848,42398,52364,55296,103015,165013,206261,258136
315,2230,2230.000,968,31282,47091,51885,69810,102020,105065,132836,258611
316,1935,1935.000,947,31217,42920,61626,53540,168614,192062,207529,242171
317,2401,2401.000,1203,32919,43608,49963,55832,83354,123304,189166,231926
318,2123,2123.000,902,31388,41788,57167,57881,147266,159980,179311,210510
319,2383,2383.000,1073,31925,42614,52847,63825,117702,126245,161038,207814
320,2198,2198.000,1155,34025,42973,50904,54514,109444,144624,160985,217150
321,2321,2321.000,923,34408,42530,51807,54927,124209,157055,174166,204082
322,2533,2533.000,993,32451,40718,47735,51544,72717,132879,190385,221591
323,2128,2128.000,1152,32500,39982,56106,57885,138790,157889,184527,239801
324,2622,2622.000,924,35167,46150,48971,56415,84784,101908,127721,168928
325,2327,2327.000,1050,31752,42100,48693,56220,89717,128879,156535,189646
326,2261,2261.000,961,34464,45898,52436,63257,104424,115675,133173,177729
327,2525,2525.000,1053,30753,37580,47285,49166,71952,143895,177588,211846
328,1933,1933.000,853,32309,45333,63149,64156,161407,188546,205370,261379
329,2430,2430.000,1133,33784,42847,48636,55397,87683,121827,146947,174575
330,2421,2421.000,849,33530,44956,49292,57859,84780,115425,148740,170776
331,2363,2363.000,1027,30121,39646,52963,54047,141819,156542,192304,247780
332,2199,2199.000,1148,32841,45678,52184,62549,114604,134852,143975,194483
333,2417,2417.000,976,30477,40753,50972,51798,120787,139475,163843,209517
334,2448,2448.000,1046,30249,40369,48012,49173,87650,161865,174459,229474
335,2230,2230.000,1003,35751,46444,54744,62314,113771,122235,196683,235579
336,2502,2502.000,1060,31431,41086,51152,56440,109199,138342,173700,192336
337,2331,2331.000,1165,31857,41042,47524,53533,79347,126134,172531,194690
338,2145,2145.000,1143,34733,44744,56018,60920,124098,175507,192791,236243
339,2353,2353.000,907,29782,40169,50225,54163,104421,161146,182953,255370
340,2302,2302.000,1028,30227,43779,53430,55463,125480,144578,182219,194777
341,2323,2323.000,1104,31949,44389,55753,56844,128697,148788,181146,215554
342,2036,2036.000,1196,33818,43403,52519,53440,112657,176619,193280,234674
343,2459,2459.000,1106,32677,42322,50814,54471,99413,140401,174513,207792
344,2484,2484.000,982,32615,44272,46675,53929,76162,100388,155646,156353
345,2180,2180.000,990,32950,44925,55439,54817,138752,159240,178240,250029
346,2418,2418.000,992,35032,43101,49919,56107,74390,120346,185637,240872
347,2374,2374.000,989,32512,42838,50171,57375,99412,124809,149413,177896
348,2506,2506.000,1093,32166,43924,50774,57245,97752,125886,161196,203078
349,2287,2287.000,899,33723,42727,49624,57761,99748,118921,151309,183625
350,2319,2319.000,996,32473,40994,51819,56218,107902,155825,179583,193820
351,2501,2501.000,1194,32842,42455,47868,54725,68400,87873,182267,228681
352,2297,2297.000,1189,30606,40631,51673,55400,122842,145808,156711,188094
353,2548,2548.000,1116,31935,39534,51069,56721,111021,141938,183701,230706
354,2115,2115.000,1021,32982,41859,51857,55086,94359,160060,217623,230530
355,2035,2035.000,1019,33089,45243,60387,65846,153787,174933,193933,221792
356,2420,2420.000,1050,29857,41613,47901,56675,97261,121776,142970,200825
